,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews,Release_Date,Genres,Release Year
12972,3.2,1,0,3,3,3,1,"Jun 15, 2023",[],2023
12973,4.2,15,0,2,2,2,1,"Nov 25, 2009","[""'Adventure'"", ""'Puzzle'""]",2009
12974,3.2,10,1,7,4,5,1,"Sep 22, 2016","[""'Indie'"", ""'Puzzle'"", ""'RPG'"", ""'Simulator'"", ""'Strategy'""]",2016
12975,3.2,0,0,2,0,1,0,"May 12, 2017","[""'Indie'"", ""'Simulator'"", ""'Sport'""]",2017
12976,3.2,1,0,1,0,3,0,TBD,"[""'Puzzle'""]",2024
12977,1.0,12,0,2,2,6,4,TBD,[],2024
12978,2.4,4,0,0,3,3,0,"Jan 18, 2011","[""'Platform'"", ""'Shooter'""]",2011
12979,3.0,6,0,5,2,5,0,"Jun 19, 2008","[""'Racing'""]",2008
12980,3.2,6,0,3,5,4,1,"Feb 19, 2020","[""'Adventure'"", ""'Indie'"", ""'RPG'"", ""'Simulator'"", ""'Strategy'""]",2020
12981,3.2,2,0,4,3,13,0,"Oct 22, 1998","[""'RPG'""]",1998
12982,3.2,1,0,0,2,0,0,"Aug 27, 2015","[""'Adventure'"", ""'Arcade'"", ""'Puzzle'"", ""'Strategy'""]",2015
12983,2.8,10,0,1,0,4,1,"Dec 31, 1983",[],1983
12984,2.4,16,0,3,0,1,0,"Sep 07, 2018","[""'Racing'""]",2018
12985,3.2,5,1,9,4,2,0,"Jan 22, 2020","[""'Indie'"", ""'RPG'""]",2020
12986,2.5,11,0,0,0,0,0,"Dec 31, 1997","[""'Quiz/Trivia'""]",1997
12987,3.2,0,0,1,2,0,0,"Oct 15, 2020","[""'Simulator'""]",2020
12988,3.2,0,0,0,2,0,0,TBD,"[""'Card & Board Game'"", ""'Strategy'""]",2024
12989,3.2,2,0,0,0,0,0,TBD,"[""'Strategy'""]",2024
12990,3.2,1,0,0,0,0,1,"Apr 20, 2017","[""'Shooter'""]",2017
12991,3.2,2,0,0,0,1,0,TBD,"[""'Indie'""]",2024
12992,3.2,0,0,1,2,0,0,TBD,"[""'Indie'"", ""'Strategy'""]",2024
12993,3.2,0,0,1,1,3,0,TBD,"[""'Simulator'""]",2024
12994,3.2,3,1,6,6,2,0,"Feb 11, 2022","[""'Real Time Strategy'"", ""'Simulator'"", ""'Strategy'"", ""'Tactical'""]",2022
12995,3.2,0,1,2,2,0,0,"Mar 04, 2022","[""'Adventure'"", ""'Indie'""]",2022
12996,3.2,0,0,0,1,0,0,TBD,"[""'Adventure'"", ""'Indie'""]",2024
12997,3.2,0,0,0,2,1,0,TBD,"[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2024
12998,3.0,46,4,37,55,29,14,"Apr 04, 2023","[""'Adventure'"", ""'Indie'"", ""'Music'"", ""'Puzzle'""]",2023
12999,3.2,1,0,1,0,0,1,"Dec 31, 2001","[""'Adventure'"", ""'Arcade'""]",2001
13000,3.2,0,0,2,0,0,0,TBD,"[""'Strategy'""]",2024
13001,3.2,3,0,0,0,0,0,TBD,[],2024
13002,3.2,1,0,2,0,0,0,TBD,"[""'Strategy'""]",2024
13003,3.2,1,0,2,0,0,0,TBD,[],2024
13004,3.2,1,0,3,0,0,0,"May 07, 2016","[""'Adventure'"", ""'Indie'""]",2016
13005,3.2,4,0,1,0,1,0,"Apr 19, 2019","[""'Indie'"", ""'Platform'""]",2019
13006,3.2,2,0,0,0,0,0,"Apr 14, 1999","[""'Real Time Strategy'""]",1999
13007,3.2,3,0,5,0,4,1,"Jun 12, 2020","[""'Shooter'""]",2020
13008,3.2,2,0,1,10,0,0,"Mar 22, 1995","[""'RPG'""]",1995
13009,3.2,1,0,0,0,0,0,"Dec 03, 2015","[""'Indie'""]",2015
13010,3.2,0,0,1,2,0,0,"Nov 12, 2021","[""'Simulator'"", ""'Strategy'"", ""'Tactical'"", ""'Turn Based Strategy'""]",2021
13011,3.2,0,0,0,1,0,0,"Dec 31, 1974",[],1974
13012,3.2,1,0,0,1,0,0,"Apr 04, 2022","[""'Adventure'"", ""'Indie'"", ""'Platform'"", ""'Shooter'""]",2022
13013,3.2,0,0,1,1,1,0,TBD,"[""'Adventure'"", ""'Indie'""]",2024
13014,3.2,11,1,22,8,11,2,"Jun 07, 2021","[""'Adventure'"", ""'Indie'"", ""'Platform'"", ""'RPG'""]",2021
13015,1.3,6,0,0,1,6,1,"Feb 07, 2023","[""'Indie'""]",2023
13016,3.2,2,0,0,0,3,0,"Jul 10, 2022",[],2022
13017,3.2,1,0,0,1,0,0,"Oct 20, 2022","[""'Adventure'"", ""'Indie'""]",2022
13018,3.2,7,0,0,0,0,0,"Mar 20, 2023",[],2023
13019,3.2,1,0,0,1,1,0,"Jul 19, 2016","[""'Indie'"", ""'Puzzle'"", ""'Simulator'""]",2016
13020,3.2,2,0,0,4,0,0,"Apr 03, 2015","[""'RPG'""]",2015
13021,3.3,17,1,24,18,20,3,"Jan 31, 2000","[""'Strategy'""]",2000
13022,3.2,3,0,3,0,0,0,"Feb 25, 2019","[""'Indie'"", ""'RPG'"", ""'Shooter'""]",2019
13023,3.2,5,0,0,0,0,0,TBD,[],2024
13024,3.2,3,0,0,0,0,0,"Feb 21, 2019","[""'Indie'""]",2019
13025,3.2,1,0,0,0,0,0,"Mar 27, 2019","[""'Adventure'""]",2019
13026,3.2,2,0,0,0,0,0,"Jun 29, 2021","[""'Platform'""]",2021
13027,3.2,0,0,2,1,1,0,TBD,"[""'Adventure'"", ""'RPG'"", ""'Simulator'"", ""'Strategy'""]",2024
13028,4.0,38,0,8,9,13,4,"Jul 25, 2017","[""'Simulator'""]",2017
13029,3.2,3,0,0,0,0,0,TBD,"[""'Simulator'""]",2024
13030,3.8,9,0,0,2,2,0,"Mar 31, 2009","[""'Point-and-Click'"", ""'Simulator'""]",2009
13031,3.2,0,0,0,3,0,0,TBD,"[""'Indie'"", ""'RPG'""]",2024
13032,3.2,0,0,0,3,1,0,TBD,"[""'Indie'"", ""'Simulator'""]",2024
13033,4.1,25,0,18,14,20,1,"Dec 11, 1999","[""'Arcade'""]",1999
13034,2.6,4,0,1,3,1,0,"Apr 06, 2005","[""'Shooter'"", ""'Strategy'""]",2005
13035,3.2,5,1,1,3,3,0,"Aug 30, 2013","[""'Adventure'""]",2013
13036,4.2,22,0,4,1,3,2,"Nov 15, 2013","[""'Shooter'""]",2013
13037,3.2,1,0,0,2,1,0,"Dec 02, 2016","[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2016
13038,3.2,1,0,0,2,0,0,TBD,[],2024
13039,3.2,1,0,3,3,0,0,"Mar 26, 2019","[""'Adventure'"", ""'Indie'"", ""'RPG'"", ""'Strategy'"", ""'Tactical'"", ""'Turn Based Strategy'""]",2019
13040,3.2,0,0,2,0,0,0,"Oct 10, 2019","[""'Adventure'"", ""'Indie'"", ""'Platform'""]",2019
13041,3.2,0,0,1,0,1,0,"Jun 17, 1996","[""'Simulator'"", ""'Sport'""]",1996
13042,3.2,1,0,0,1,0,0,TBD,"[""'Adventure'"", ""'Indie'"", ""'Platform'""]",2024
13043,3.2,4,0,0,0,0,0,TBD,"[""'Adventure'"", ""'RPG'"", ""'Simulator'""]",2024
13044,4.3,9,0,4,0,7,2,"Dec 13, 2020","[""'Indie'""]",2020
13045,3.2,0,0,0,3,1,0,TBD,"[""'Adventure'"", ""'RPG'""]",2024
13046,3.2,2,0,1,0,1,0,"Jun 02, 1988","[""'Arcade'""]",1988
13047,3.3,14,0,9,6,7,0,"May 28, 2010","[""'Arcade'""]",2010
13048,3.2,1,0,0,1,0,0,"May 24, 2018","[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2018
13049,3.2,0,0,1,0,2,0,"Sep 30, 2023","[""'Adventure'"", ""'Indie'"", ""'Simulator'""]",2023
13050,3.2,0,1,2,0,0,0,"Feb 21, 2021","[""'Adventure'"", ""'Indie'""]",2021
13051,3.2,0,0,0,0,1,1,"Aug 28, 2021","[""'Adventure'"", ""'Fighting'"", ""'Indie'"", ""'RPG'""]",2021
13052,3.2,2,0,2,0,5,1,"Aug 31, 2020","[""'Adventure'""]",2020
13053,3.2,0,0,2,0,0,0,TBD,"[""'Indie'"", ""'Racing'"", ""'Simulator'""]",2024
13054,3.2,0,0,0,0,0,0,TBD,[],2024
13055,3.2,3,0,0,3,2,0,"Dec 09, 2022","[""'Indie'"", ""'RPG'""]",2022
13056,3.2,3,0,1,1,0,0,TBD,"[""'RPG'"", ""'Shooter'""]",2024
13057,3.2,0,0,1,1,0,0,TBD,"[""'Indie'"", ""'RPG'""]",2024
13058,3.2,1,0,0,0,0,1,"Apr 09, 2023","[""'Indie'""]",2023
13059,3.2,1,0,0,0,0,1,"Apr 20, 2022","[""'Arcade'"", ""'Platform'""]",2022
13060,3.2,8,0,0,2,8,0,"Jan 31, 1997","[""'Arcade'""]",1997
13061,2.5,12,1,4,3,7,2,"Feb 21, 2002","[""'Racing'""]",2002
13062,3.2,2,0,0,0,0,1,TBD,[],2024
13063,2.3,3,0,0,0,0,0,"Aug 01, 2014",[],2014
13064,3.2,3,0,0,0,1,0,"Jun 24, 2016",[],2016
13065,3.2,8,0,1,0,2,0,TBD,[],2024
13066,3.2,1,0,10,14,13,1,"Apr 25, 1997","[""'Adventure'""]",1997
13067,3.2,2,0,0,0,0,0,"Jun 17, 2020","[""'Indie'"", ""'Strategy'""]",2020
13068,3.0,21,1,2,3,9,1,"Nov 29, 2014","[""'Visual Novel'""]",2014
13069,4.2,2,1,0,1,1,0,"Feb 01, 2005","[""'Card & Board Game'"", ""'Indie'"", ""'Strategy'""]",2005
13070,3.2,1,0,3,0,2,1,"Apr 30, 2021","[""'Visual Novel'""]",2021
13071,3.2,0,0,0,2,0,0,TBD,"[""'Adventure'"", ""'Indie'"", ""'Simulator'""]",2024
13072,3.2,0,0,3,0,0,0,"Sep 01, 2022","[""'Adventure'"", ""'RPG'""]",2022
13073,3.2,0,0,1,2,2,0,TBD,"[""'Adventure'"", ""'Indie'"", ""'Simulator'"", ""'Strategy'""]",2024
13074,3.2,3,0,0,0,5,2,"Feb 12, 1995","[""'Quiz/Trivia'""]",1995
13075,3.2,2,0,0,0,0,0,TBD,"[""'Sport'""]",2024
13076,3.2,0,0,3,1,1,0,"Sep 13, 2017","[""'Indie'""]",2017
13077,3.2,2,0,1,0,0,0,"Dec 18, 2014","[""'Music'""]",2014
13078,3.2,3,0,3,1,1,0,TBD,"[""'Strategy'""]",2024
13079,3.2,4,0,0,0,0,0,"Dec 31, 1998","[""'Turn Based Strategy'""]",1998
13080,3.9,10,0,11,3,4,1,"Mar 09, 2001",[],2001
13081,2.9,13,0,0,0,1,0,"Oct 03, 2001","[""'Point-and-Click'""]",2001
13082,3.2,3,1,1,2,1,0,"Apr 06, 2022","[""'Arcade'"", ""'Indie'"", ""'Puzzle'"", ""'Shooter'""]",2022
13083,4.6,14,5,20,16,6,3,"Jul 01, 2004","[""'Visual Novel'""]",2004
13084,3.2,1,0,1,0,0,0,TBD,"[""'Adventure'"", ""'Indie'""]",2024
13085,3.4,16,0,2,3,1,0,"Nov 10, 2016",[],2016
13086,2.4,9,1,1,3,4,2,"Sep 09, 2022","[""'Indie'""]",2022
13087,3.2,2,0,0,1,0,0,"Dec 31, 2023","[""'Indie'""]",2023
13088,3.2,0,0,2,0,1,0,"Nov 03, 2009","[""'Adventure'"", ""'Puzzle'""]",2009
13089,3.2,2,0,0,0,0,0,TBD,"[""'Simulator'""]",2024
13090,2.5,7,0,0,0,0,0,"Dec 31, 2014","[""'Puzzle'""]",2014
13091,3.2,1,0,1,0,0,0,"Mar 07, 2018","[""'Indie'"", ""'Puzzle'""]",2018
13092,3.2,1,0,5,3,6,0,"Dec 31, 1997","[""'Adventure'"", ""'Platform'""]",1997
13093,3.3,18,0,6,2,5,3,"Jul 26, 2012","[""'Fighting'""]",2012
13094,3.2,2,0,2,0,0,0,TBD,"[""'Adventure'"", ""'Indie'"", ""'Simulator'""]",2024
13095,3.2,2,0,0,0,4,0,"Sep 03, 2019",[],2019
13096,2.9,55,1,14,8,19,7,"Nov 04, 2021","[""'Adventure'"", ""'Indie'"", ""'Simulator'"", ""'Strategy'""]",2021
13097,3.2,0,0,0,2,0,0,TBD,"[""'Adventure'"", ""'Indie'""]",2024
13098,3.2,3,0,7,2,3,1,"Oct 20, 2021","[""'Arcade'"", ""'Indie'"", ""'Platform'"", ""'Puzzle'"", ""'Strategy'""]",2021
13099,3.3,26,0,2,2,10,2,"Dec 31, 2004",[],2004
13100,3.2,2,0,3,1,3,1,"Feb 08, 2016","[""'Adventure'"", ""'Arcade'"", ""'Shooter'""]",2016
13101,2.4,10,0,0,0,0,0,TBD,[],2024
13102,3.2,2,0,1,0,0,0,TBD,"[""'Racing'"", ""'Simulator'"", ""'Sport'""]",2024
13103,3.2,1,1,0,0,0,0,"Nov 30, 2017","[""'Indie'""]",2017
13104,3.8,99,8,63,99,70,14,"Aug 10, 2022","[""'Adventure'"", ""'Indie'"", ""'Point-and-Click'"", ""'Puzzle'""]",2022
13105,3.2,1,0,1,1,0,0,"Jun 03, 2021","[""'Arcade'"", ""'Shooter'""]",2021
13106,3.2,1,0,0,0,0,0,"Jun 18, 2020","[""'Shooter'""]",2020
13107,3.2,0,0,3,0,0,0,"Sep 16, 2021","[""'Indie'""]",2021
13108,3.8,6,0,6,1,6,2,TBD,"[""'Adventure'""]",2024
13109,3.2,0,0,4,18,18,0,"Sep 30, 2023","[""'Adventure'"", ""'Arcade'"", ""'Indie'"", ""'RPG'"", ""'Simulator'""]",2023
13110,3.2,0,0,0,1,1,0,TBD,"[""'RPG'""]",2024
13111,3.2,0,0,0,2,0,0,TBD,"[""'Adventure'"", ""'Indie'"", ""'Platform'"", ""'RPG'""]",2024
13112,3.2,1,0,1,1,1,0,TBD,"[""'Adventure'""]",2024
13113,3.2,3,0,0,0,2,0,"Dec 19, 2022","[""'RPG'""]",2022
13114,3.2,1,0,1,0,1,0,"Feb 01, 1996","[""'Pinball'"", ""'Sport'""]",1996
13115,2.5,11,1,2,1,2,0,"Dec 03, 2013","[""'Adventure'"", ""'Indie'"", ""'Point-and-Click'"", ""'Puzzle'""]",2013
13116,3.2,5,3,4,9,2,0,"Mar 29, 2023","[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2023
13117,3.2,0,0,1,1,1,0,TBD,"[""'Adventure'"", ""'Strategy'""]",2024
13118,3.2,0,0,2,0,0,0,TBD,[],2024
13119,3.4,16,0,70,54,38,2,"Dec 31, 1995","[""'Adventure'""]",1995
13120,3.2,1,0,1,1,0,0,"Nov 04, 2021","[""'RPG'""]",2021
13121,3.2,0,0,1,1,0,0,"Nov 22, 2021","[""'Adventure'"", ""'Indie'"", ""'Strategy'""]",2021
13122,3.2,2,0,0,1,0,0,"Mar 31, 2022","[""'Indie'"", ""'Simulator'""]",2022
13123,3.2,3,0,0,0,0,0,"Sep 15, 2022","[""'Indie'"", ""'Racing'""]",2022
13124,3.2,0,0,0,3,0,0,TBD,"[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2024
13125,3.2,0,0,3,5,1,0,TBD,"[""'Adventure'"", ""'Indie'""]",2024
13126,3.2,1,0,2,0,3,0,"Oct 17, 2017",[],2017
13127,3.2,2,0,0,0,1,0,TBD,[],2024
13128,3.7,22,13,11,6,8,3,"May 24, 2023","[""'Indie'"", ""'RPG'""]",2023
13129,3.2,3,0,0,0,0,1,"Jan 16, 2017","[""'Arcade'"", ""'Indie'"", ""'Puzzle'""]",2017
13130,3.2,0,0,3,1,0,0,"Sep 10, 2015","[""'Adventure'"", ""'Indie'""]",2015
13131,3.2,2,0,0,0,0,0,TBD,[],2024
13132,3.2,2,0,0,0,1,0,"Dec 31, 2008",[],2008
13133,2.0,8,1,0,0,1,0,"Oct 18, 2019","[""'Sport'""]",2019
13134,3.8,10,0,4,0,3,0,"Aug 01, 2014",[],2014
13135,2.2,6,1,7,2,7,1,"May 31, 2021","[""'Adventure'"", ""'Shooter'"", ""'Simulator'"", ""'Sport'""]",2021
13136,3.2,1,0,3,0,2,0,"Jul 09, 1998",[],1998
13137,3.2,0,0,1,1,1,0,"Mar 01, 2023","[""'Indie'"", ""'RPG'"", ""'Simulator'""]",2023
13138,3.2,0,0,0,2,0,0,TBD,"[""'Adventure'"", ""'Indie'""]",2024
13139,3.2,0,0,1,1,0,0,TBD,"[""'Adventure'"", ""'Visual Novel'""]",2024
